Area,Category,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
South,Office Supplies,United States,AS-10240,Alan Shonely,0,2015-03-29,CA-2015-150749,22153,OFF-AR-10003732,Newell 333,1.4456,2,5.56,Consumer,2015-04-03,Second Class,Virginia,Art
South,Furniture,United States,BW-11065,Barry Weirich,0.2,2015-08-11,CA-2015-119634,27604,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",12.1149,3,46.152,Consumer,2015-08-16,Standard Class,North Carolina,Furnishings
South,Technology,United States,BH-11710,Brosina Hoffman,0.5,2015-11-22,CA-2015-149300,33012,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,-1.9791,3,32.985,Consumer,2015-11-23,First Class,Florida,Machines
South,Furniture,United States,MG-18205,Mitch Gastineau,0.2,2017-04-10,CA-2017-115070,32216,FUR-FU-10003829,Stackable Trays,1.848,5,12.32,Corporate,2017-04-14,Second Class,Florida,Furnishings
South,Office Supplies,United States,MG-18205,Mitch Gastineau,0.7,2017-04-10,CA-2017-115070,32216,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-3.0933,3,4.419,Corporate,2017-04-14,Second Class,Florida,Binders
South,Office Supplies,United States,DL-13315,Delfina Latchford,0.2,2016-09-04,CA-2016-149783,37918,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.1148,3,12.192,Consumer,2016-09-07,Second Class,Tennessee,Paper
South,Office Supplies,United States,DL-13315,Delfina Latchford,0.2,2016-09-04,CA-2016-149783,37918,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,8.7168,2,87.168,Consumer,2016-09-07,Second Class,Tennessee,Appliances
South,Office Supplies,United States,DL-13315,Delfina Latchford,0.2,2016-09-04,CA-2016-149783,37918,OFF-AR-10002987,Prismacolor Color Pencil Set,8.3328,2,31.744,Consumer,2016-09-07,Second Class,Tennessee,Art
South,Furniture,United States,KB-16240,Karen Bern,0.2,2016-02-06,CA-2016-125017,37421,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-18.1808,4,132.224,Corporate,2016-02-11,Standard Class,Tennessee,Furnishings
South,Technology,United States,AC-10450,Amy Cox,0.2,2015-06-15,US-2015-106495,33614,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-0.7295,1,11.672,Consumer,2015-06-17,First Class,Florida,Accessories
South,Office Supplies,United States,BP-11290,Beth Paige,0.2,2016-07-21,CA-2016-142895,28027,OFF-LA-10000262,Avery 494,2.0358,3,6.264,Consumer,2016-07-26,Standard Class,North Carolina,Labels
South,Furniture,United States,BP-11290,Beth Paige,0.2,2016-07-21,CA-2016-142895,28027,FUR-CH-10002961,"Leather Task Chair, Black",0,5,363.92,Consumer,2016-07-26,Standard Class,North Carolina,Chairs
South,Office Supplies,United States,MJ-17740,Max Jones,0.7,2015-06-09,CA-2015-101868,33178,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",-42.8,5,64.2,Consumer,2015-06-16,Standard Class,Florida,Binders
South,Office Supplies,United States,MJ-17740,Max Jones,0.7,2015-06-09,CA-2015-101868,33178,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",-26.964,3,38.52,Consumer,2015-06-16,Standard Class,Florida,Binders
South,Technology,United States,MJ-17740,Max Jones,0.2,2015-06-09,CA-2015-101868,33178,TEC-AC-10004396,Logitech Keyboard K120,-8.1675,5,72.6,Consumer,2015-06-16,Standard Class,Florida,Accessories
South,Office Supplies,United States,MG-17875,Michael Grace,0,2015-09-22,CA-2015-134992,22204,OFF-PA-10001972,Xerox 214,15.552,5,32.4,Home Office,2015-09-26,Second Class,Virginia,Paper
South,Furniture,United States,MG-17875,Michael Grace,0,2015-09-22,CA-2015-134992,22204,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",11.0354,2,47.98,Home Office,2015-09-26,Second Class,Virginia,Furnishings
South,Office Supplies,United States,DA-13450,Dianna Arnett,0,2014-09-10,US-2014-138835,23464,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,4.7236,2,9.64,Home Office,2014-09-14,Standard Class,Virginia,Binders
South,Furniture,United States,MS-17530,MaryBeth Skach,0,2015-11-01,CA-2015-108119,72032,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",45.294,2,301.96,Consumer,2015-11-08,Standard Class,Arkansas,Tables
South,Office Supplies,United States,CM-12235,Chris McAfee,0,2016-05-01,CA-2016-101525,72209,OFF-PA-10001497,Xerox 1914,53.8608,2,109.92,Consumer,2016-05-04,Second Class,Arkansas,Paper
South,Office Supplies,United States,CM-12235,Chris McAfee,0,2016-05-01,CA-2016-101525,72209,OFF-PA-10003936,Xerox 1994,9.3312,3,19.44,Consumer,2016-05-04,Second Class,Arkansas,Paper
South,Office Supplies,United States,CM-12235,Chris McAfee,0,2016-05-01,CA-2016-101525,72209,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,4.3524,2,11.16,Consumer,2016-05-04,Second Class,Arkansas,Art
South,Office Supplies,United States,ME-17320,Maria Etezadi,0,2017-03-30,CA-2017-129910,31907,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",16.7328,1,59.76,Home Office,2017-04-03,Standard Class,Georgia,Storage
South,Office Supplies,United States,EH-14005,Erica Hernandez,0,2017-06-04,CA-2017-133095,72401,OFF-BI-10002353,GBC VeloBind Cover Sets,54.04,7,108.08,Home Office,2017-06-04,Same Day,Arkansas,Binders
South,Office Supplies,United States,EH-14005,Erica Hernandez,0,2017-06-04,CA-2017-133095,72401,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,4.3884,3,9.54,Home Office,2017-06-04,Same Day,Arkansas,Binders
South,Office Supplies,United States,CC-12220,Chris Cortes,0,2015-05-07,CA-2015-147879,42301,OFF-PA-10001952,Xerox 1902,21.0128,2,45.68,Consumer,2015-05-12,Standard Class,Kentucky,Paper
South,Office Supplies,United States,SS-20410,Shahid Shariari,0,2017-09-10,CA-2017-159954,30318,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,1.3622,1,2.78,Consumer,2017-09-14,Standard Class,Georgia,Binders
South,Office Supplies,United States,DW-13585,Dorothy Wardle,0,2014-08-24,CA-2014-120432,42301,OFF-SU-10004661,Acme Titanium Bonded Scissors,6.63,3,25.5,Corporate,2014-08-26,Second Class,Kentucky,Supplies
South,Office Supplies,United States,RB-19435,Richard Bierner,0,2017-11-19,CA-2017-146458,22153,OFF-AR-10001177,Newell 349,6.6584,7,22.96,Consumer,2017-11-22,Second Class,Virginia,Art
South,Furniture,United States,RA-19885,Ruben Ausman,0,2014-04-08,US-2014-118997,35601,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",316.1392,8,1215.92,Corporate,2014-04-12,Standard Class,Alabama,Tables
South,Office Supplies,United States,DB-13555,Dorothy Badders,0,2014-10-11,CA-2014-114314,72701,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,3.4357,1,7.31,Corporate,2014-10-15,Standard Class,Arkansas,Labels
South,Furniture,United States,DB-13555,Dorothy Badders,0,2014-10-11,CA-2014-114314,72701,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,3.9248,4,8.92,Corporate,2014-10-15,Standard Class,Arkansas,Furnishings
South,Office Supplies,United States,CB-12535,Claudia Bergmann,0,2017-03-05,CA-2017-161046,38671,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,19.6328,4,42.68,Corporate,2017-03-05,Same Day,Mississippi,Envelopes
South,Technology,United States,CB-12535,Claudia Bergmann,0,2017-03-05,CA-2017-161046,38671,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,125.9874,3,299.97,Corporate,2017-03-05,Same Day,Mississippi,Accessories
South,Office Supplies,United States,CB-12535,Claudia Bergmann,0,2017-03-05,CA-2017-161046,38671,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,78.672,2,262.24,Corporate,2017-03-05,Same Day,Mississippi,Appliances
South,Office Supplies,United States,CB-12535,Claudia Bergmann,0,2017-03-05,CA-2017-161046,38671,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,112.4928,6,234.36,Corporate,2017-03-05,Same Day,Mississippi,Binders
South,Office Supplies,United States,DB-13615,Doug Bickford,0.2,2016-10-08,CA-2016-135636,28205,OFF-ST-10000676,Fellowes Econo/Stor Drawers,-67.851,5,387.72,Consumer,2016-10-13,Standard Class,North Carolina,Storage
South,Furniture,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",76.0878,6,185.58,Consumer,2016-07-25,Standard Class,Mississippi,Furnishings
South,Office Supplies,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",35.6776,2,77.56,Consumer,2016-07-25,Standard Class,Mississippi,Binders
South,Office Supplies,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,OFF-ST-10002485,Rogers Deluxe File Chest,0.8792,4,87.92,Consumer,2016-07-25,Standard Class,Mississippi,Storage
South,Office Supplies,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,OFF-PA-10001033,Xerox 1893,120.5106,6,245.94,Consumer,2016-07-25,Standard Class,Mississippi,Paper
South,Office Supplies,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,4.042,1,8.6,Consumer,2016-07-25,Standard Class,Mississippi,Binders
South,Furniture,United States,JS-16030,Joy Smith,0,2016-07-19,CA-2016-163776,39401,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,126.225,5,504.9,Consumer,2016-07-25,Standard Class,Mississippi,Bookcases
South,Office Supplies,United States,DL-12865,Dan Lawera,0.7,2017-09-21,US-2017-146878,33142,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-8.6058,1,12.294,Consumer,2017-09-27,Standard Class,Florida,Binders
South,Furniture,United States,GB-14530,George Bell,0,2017-04-01,CA-2017-129028,29501,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",21.7515,3,127.95,Corporate,2017-04-03,First Class,South Carolina,Furnishings
South,Office Supplies,United States,HG-15025,Hunter Glantz,0,2016-08-13,US-2016-156692,70065,OFF-AP-10002222,Staple holder,4.6818,2,17.34,Consumer,2016-08-13,Same Day,Louisiana,Appliances
South,Technology,United States,HG-15025,Hunter Glantz,0,2016-08-13,US-2016-156692,70065,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,15.1158,2,71.98,Consumer,2016-08-13,Same Day,Louisiana,Accessories
South,Office Supplies,United States,LT-17110,Liz Thompson,0.2,2016-11-19,CA-2016-157364,28540,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,6.006,2,18.48,Consumer,2016-11-21,First Class,North Carolina,Art
South,Furniture,United States,AH-10585,Angele Hood,0.2,2017-07-06,US-2017-152492,33142,FUR-CH-10000155,Global Comet Stacking Armless Chair,23.924,1,239.24,Consumer,2017-07-06,Same Day,Florida,Chairs
South,Furniture,United States,AA-10645,Anna Andreadi,0,2016-09-04,CA-2016-131205,40324,FUR-FU-10003347,Coloredge Poster Frame,16.614,3,42.6,Consumer,2016-09-08,Standard Class,Kentucky,Furnishings
South,Office Supplies,United States,AA-10645,Anna Andreadi,0,2016-09-04,CA-2016-131205,40324,OFF-BI-10000315,Poly Designer Cover & Back,54.6912,6,113.94,Consumer,2016-09-08,Standard Class,Kentucky,Binders
South,Office Supplies,United States,AA-10645,Anna Andreadi,0,2016-09-04,CA-2016-131205,40324,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,5.1968,4,129.92,Consumer,2016-09-08,Standard Class,Kentucky,Storage
South,Office Supplies,United States,AA-10645,Anna Andreadi,0,2016-09-04,CA-2016-131205,40324,OFF-AR-10003469,Nontoxic Chalk,2.5344,3,5.28,Consumer,2016-09-08,Standard Class,Kentucky,Art
South,Furniture,United States,AH-10075,Adam Hart,0.2,2017-05-19,CA-2017-145702,37918,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,-35.3646,3,314.352,Corporate,2017-05-24,Second Class,Tennessee,Chairs
South,Office Supplies,United States,AH-10075,Adam Hart,0.2,2017-05-19,CA-2017-145702,37918,OFF-PA-10001526,Xerox 1949,10.1094,7,27.888,Corporate,2017-05-24,Second Class,Tennessee,Paper
South,Office Supplies,United States,CP-12340,Christine Phan,0.7,2015-11-07,CA-2015-105571,33142,OFF-BI-10003305,Avery Hanging File Binders,-12.9168,9,16.146,Corporate,2015-11-11,Standard Class,Florida,Binders
South,Office Supplies,United States,CP-12340,Christine Phan,0.7,2015-11-07,CA-2015-105571,33142,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,-1031.5385,5,1345.485,Corporate,2015-11-11,Standard Class,Florida,Binders
South,Office Supplies,United States,AH-10465,Amy Hunt,0.2,2015-01-17,CA-2015-151547,38134,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",10.008,8,88.96,Consumer,2015-01-23,Standard Class,Tennessee,Supplies
South,Office Supplies,United States,BF-10975,Barbara Fisher,0,2015-06-13,CA-2015-137281,30076,OFF-PA-10001870,Xerox 202,3.1104,1,6.48,Corporate,2015-06-17,Standard Class,Georgia,Paper
South,Office Supplies,United States,HR-14830,Harold Ryan,0.2,2015-06-18,CA-2015-147011,33178,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.5784,4,13.632,Corporate,2015-06-22,Standard Class,Florida,Art
South,Technology,United States,EM-14200,Evan Minnotte,0,2017-03-26,CA-2017-162033,23464,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,20.7675,3,53.25,Home Office,2017-04-02,Standard Class,Virginia,Accessories
South,Office Supplies,United States,EM-14200,Evan Minnotte,0,2017-03-26,CA-2017-162033,23464,OFF-FA-10003021,Staples,1.316,2,3.76,Home Office,2017-04-02,Standard Class,Virginia,Fasteners
South,Office Supplies,United States,AB-10165,Alan Barnes,0.2,2017-09-15,CA-2017-145737,37087,OFF-PA-10001033,Xerox 1893,59.4355,5,163.96,Consumer,2017-09-20,Standard Class,Tennessee,Paper
South,Office Supplies,United States,FO-14305,Frank Olsen,0.2,2016-10-31,US-2016-142251,33021,OFF-PA-10002986,Xerox 1898,11.2224,6,32.064,Consumer,2016-11-04,Second Class,Florida,Paper
South,Furniture,United States,RM-19375,Raymond Messe,0,2016-04-08,US-2016-106600,31907,FUR-BO-10001608,"Hon Metal Bookcases, Black",88.725,5,354.9,Consumer,2016-04-11,First Class,Georgia,Bookcases
South,Technology,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,28.3479,3,323.976,Corporate,2014-03-21,First Class,Florida,Phones
South,Office Supplies,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,OFF-LA-10000443,Avery 501,3.9852,4,11.808,Corporate,2014-03-21,First Class,Florida,Labels
South,Office Supplies,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,OFF-ST-10000918,Crate-A-Files,1.962,3,26.16,Corporate,2014-03-21,First Class,Florida,Storage
South,Office Supplies,United States,MC-17605,Matt Connell,0.7,2014-03-19,CA-2014-103989,33801,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",-25.737,5,33.57,Corporate,2014-03-21,First Class,Florida,Binders
South,Furniture,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,FUR-FU-10003981,Eldon Wave Desk Accessories,1.3728,3,4.992,Corporate,2014-03-21,First Class,Florida,Furnishings
South,Furniture,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,FUR-FU-10002508,Document Clip Frames,5.5044,3,20.016,Corporate,2014-03-21,First Class,Florida,Furnishings
South,Technology,United States,MC-17605,Matt Connell,0.2,2014-03-19,CA-2014-103989,33801,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",53.2,2,170.24,Corporate,2014-03-21,First Class,Florida,Accessories
South,Office Supplies,United States,MM-17920,Michael Moore,0,2014-08-27,CA-2014-101266,22153,OFF-PA-10002986,Xerox 1898,6.4128,2,13.36,Consumer,2014-08-30,Second Class,Virginia,Paper
South,Furniture,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,FUR-CH-10000309,Global Comet Stacking Arm Chair,422.51,4,1690.04,Consumer,2015-09-26,Standard Class,South Carolina,Chairs
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,24.0688,7,85.96,Consumer,2015-09-26,Standard Class,South Carolina,Storage
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",57.3212,2,121.96,Consumer,2015-09-26,Standard Class,South Carolina,Envelopes
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-PA-10001801,Xerox 193,11.7208,4,23.92,Consumer,2015-09-26,Standard Class,South Carolina,Paper
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,6.396,2,63.96,Consumer,2015-09-26,Standard Class,South Carolina,Storage
South,Technology,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,TEC-PH-10000369,HTC One Mini,176.386,5,629.95,Consumer,2015-09-26,Standard Class,South Carolina,Phones
South,Technology,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,32.9817,3,113.73,Consumer,2015-09-26,Standard Class,South Carolina,Phones
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",6.862,2,14.6,Consumer,2015-09-26,Standard Class,South Carolina,Binders
South,Office Supplies,United States,GB-14575,Giulietta Baptist,0,2015-09-21,CA-2015-158421,29203,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",17.7568,8,887.84,Consumer,2015-09-26,Standard Class,South Carolina,Storage
South,Technology,United States,PG-18820,Patrick Gardner,0,2015-07-27,US-2015-129553,40214,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,0.2997,3,29.97,Consumer,2015-08-02,Standard Class,Kentucky,Phones
South,Furniture,United States,DK-12985,Darren Koutras,0.2,2017-12-23,CA-2017-140627,37075,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",19.0848,4,72.704,Consumer,2017-12-27,Standard Class,Tennessee,Furnishings
South,Office Supplies,United States,DK-12985,Darren Koutras,0.2,2017-12-23,CA-2017-140627,37075,OFF-AR-10000422,Pencil and Crayon Sharpener,1.0731,7,12.264,Consumer,2017-12-27,Standard Class,Tennessee,Art
South,Office Supplies,United States,DK-12985,Darren Koutras,0.2,2017-12-23,CA-2017-140627,37075,OFF-ST-10004123,Safco Industrial Wire Shelving System,-54.588,3,218.352,Consumer,2017-12-27,Standard Class,Tennessee,Storage
South,Office Supplies,United States,DP-13390,Dennis Pardue,0.7,2014-12-21,CA-2014-134621,38401,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,-14.592,2,18.24,Home Office,2014-12-28,Standard Class,Tennessee,Binders
South,Office Supplies,United States,VM-21685,Valerie Mitchum,0,2014-04-07,CA-2014-165806,30062,OFF-PA-10003441,Xerox 226,27.9936,9,58.32,Home Office,2014-04-07,Same Day,Georgia,Paper
South,Technology,United States,VM-21685,Valerie Mitchum,0,2014-04-07,CA-2014-165806,30062,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,50.2425,3,200.97,Home Office,2014-04-07,Same Day,Georgia,Phones
South,Furniture,United States,VW-21775,Victoria Wilson,0,2015-09-08,CA-2015-151624,36116,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,8.1168,8,21.36,Corporate,2015-09-14,Standard Class,Alabama,Furnishings
South,Office Supplies,United States,AT-10435,Alyssa Tate,0.7,2015-09-06,CA-2015-133977,33319,OFF-BI-10003166,GBC Plasticlear Binding Covers,-2.5256,1,3.444,Home Office,2015-09-08,Second Class,Florida,Binders
South,Office Supplies,United States,YS-21880,Yana Sorensen,0,2017-05-05,CA-2017-160724,31907,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,15.525,3,34.5,Corporate,2017-05-10,Standard Class,Georgia,Binders
South,Office Supplies,United States,AT-10735,Annie Thurman,0.2,2014-11-03,CA-2014-146731,37211,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.1772,2,3.488,Consumer,2014-11-08,Standard Class,Tennessee,Paper
South,Office Supplies,United States,AT-10735,Annie Thurman,0.2,2014-11-03,CA-2014-146731,37211,OFF-PA-10001019,Xerox 1884,48.5514,9,143.856,Consumer,2014-11-08,Standard Class,Tennessee,Paper
South,Technology,United States,CG-12040,Catherine Glotzbach,0.2,2016-10-24,CA-2016-121020,37087,TEC-PH-10001061,Apple iPhone 5C,17.9982,3,239.976,Home Office,2016-10-31,Standard Class,Tennessee,Phones
South,Furniture,United States,ME-17725,Max Engle,0,2017-12-02,CA-2017-143756,24153,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,168.4704,2,701.96,Consumer,2017-12-05,First Class,Virginia,Chairs
South,Office Supplies,United States,SP-20860,Sung Pak,0.2,2017-09-28,CA-2017-160017,32216,OFF-PA-10001800,Xerox 220,3.6288,2,10.368,Corporate,2017-10-02,Standard Class,Florida,Paper
South,Technology,United States,BF-11275,Beth Fritzler,0.2,2017-11-03,CA-2017-161130,33178,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,27.1032,2,361.376,Corporate,2017-11-08,Standard Class,Florida,Phones
South,Furniture,United States,LA-16780,Laura Armstrong,0.2,2014-04-29,CA-2014-107811,38109,FUR-CH-10001394,Global Leather Executive Chair,70.198,2,561.584,Corporate,2014-05-03,Standard Class,Tennessee,Chairs
South,Office Supplies,United States,LA-16780,Laura Armstrong,0.2,2014-04-29,CA-2014-107811,38109,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,-1.249,5,99.92,Corporate,2014-05-03,Standard Class,Tennessee,Storage
South,Office Supplies,United States,DK-12835,Damala Kotsonis,0,2015-02-07,CA-2015-147529,22153,OFF-EN-10000056,Cameo Buff Policy Envelopes,146.2405,5,311.15,Corporate,2015-02-11,Standard Class,Virginia,Envelopes
South,Office Supplies,United States,DK-12835,Damala Kotsonis,0,2015-02-07,CA-2015-147529,22153,OFF-PA-10003349,Xerox 1957,6.3504,2,12.96,Corporate,2015-02-11,Standard Class,Virginia,Paper
South,Furniture,United States,BD-11725,Bruce Degenhardt,0,2017-05-30,CA-2017-125472,70506,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",33.8744,2,241.96,Consumer,2017-05-31,First Class,Louisiana,Bookcases
South,Office Supplies,United States,BD-11725,Bruce Degenhardt,0,2017-05-30,CA-2017-125472,70506,OFF-BI-10000591,Avery Binder Labels,1.8672,1,3.89,Consumer,2017-05-31,First Class,Louisiana,Binders
South,Furniture,United States,BD-11725,Bruce Degenhardt,0,2017-05-30,CA-2017-125472,70506,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,3.0438,3,8.01,Consumer,2017-05-31,First Class,Louisiana,Furnishings
South,Technology,United States,RM-19375,Raymond Messe,0.2,2015-11-30,CA-2015-156328,27604,TEC-PH-10001198,Avaya 4621SW VoIP phone,19.9665,3,177.48,Consumer,2015-12-05,Standard Class,North Carolina,Phones
South,Office Supplies,United States,AH-10120,Adrian Hane,0,2017-08-17,CA-2017-151211,40214,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,48.3771,3,102.93,Home Office,2017-08-23,Standard Class,Kentucky,Binders
South,Technology,United States,AH-10120,Adrian Hane,0,2017-08-17,CA-2017-151211,40214,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,9.816,6,98.16,Home Office,2017-08-23,Standard Class,Kentucky,Accessories
South,Office Supplies,United States,DR-12940,Daniel Raglin,0.7,2017-11-10,CA-2017-142671,33021,OFF-BI-10004099,GBC VeloBinder Strips,-7.68,5,11.52,Home Office,2017-11-14,Second Class,Florida,Binders
South,Office Supplies,United States,SH-20395,Shahid Hopkins,0.2,2014-11-03,CA-2014-165764,28540,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,-1.624,2,25.984,Consumer,2014-11-07,Standard Class,North Carolina,Storage
South,Furniture,United States,SH-20395,Shahid Hopkins,0.4,2014-11-03,CA-2014-165764,28540,FUR-TA-10001768,Hon Racetrack Conference Tables,-299.2614,6,945.036,Consumer,2014-11-07,Standard Class,North Carolina,Tables
South,Office Supplies,United States,SH-20395,Shahid Hopkins,0.7,2014-11-03,CA-2014-165764,28540,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-10.4874,7,14.301,Consumer,2014-11-07,Standard Class,North Carolina,Binders
South,Furniture,United States,SH-20395,Shahid Hopkins,0.2,2014-11-03,CA-2014-165764,28540,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,-51.294,3,410.352,Consumer,2014-11-07,Standard Class,North Carolina,Furnishings
South,Furniture,United States,AS-10630,Ann Steele,0,2016-09-22,US-2016-155404,40214,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.3744,2,13.28,Home Office,2016-09-28,Standard Class,Kentucky,Furnishings
South,Office Supplies,United States,AA-10375,Allen Armold,0.2,2015-11-13,CA-2015-114503,37087,OFF-ST-10003572,Portfile Personal File Boxes,6.372,6,84.96,Consumer,2015-11-17,Standard Class,Tennessee,Storage
South,Office Supplies,United States,DB-13060,Dave Brooks,0.2,2016-03-18,CA-2016-113292,38401,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,87.18,3,871.8,Consumer,2016-03-20,Second Class,Tennessee,Appliances
South,Office Supplies,United States,NR-18550,Nick Radford,0.7,2017-06-03,CA-2017-140872,33024,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,-3.4914,3,4.554,Consumer,2017-06-10,Standard Class,Florida,Binders
South,Office Supplies,United States,NR-18550,Nick Radford,0.2,2017-06-03,CA-2017-140872,33024,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.585,2,5.2,Consumer,2017-06-10,Standard Class,Florida,Appliances
South,Technology,United States,NR-18550,Nick Radford,0.2,2017-06-03,CA-2017-140872,33024,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,-2.5749,1,205.992,Consumer,2017-06-10,Standard Class,Florida,Accessories
